"X.Instruction1.keys","Instruction1.rt","Instruction2.keys","Instruction2.rt","key_resp_iso.keys","key_resp_iso.corr","key_resp_iso.rt","Practice_01.thisRepN","Practice_01.thisTrialN","Practice_01.thisN","Practice_01.thisIndex","Practice_01.ran","Words","ans","participant","session","date","expName","psychopyVersion","OS","frameRate","key_resp_3.keys","key_resp_3.rt","key_resp_ipn.keys","key_resp_ipn.corr","key_resp_ipn.rt","Practice_02.thisRepN","Practice_02.thisTrialN","Practice_02.thisN","Practice_02.thisIndex","Practice_02.ran","Words_ipn","ans_ipn","key_resp_4.keys","key_resp_4.rt","key_resp_t1.keys","key_resp_t1.corr","key_resp_t1.rt","Practice_T1.thisRepN","Practice_T1.thisTrialN","Practice_T1.thisN","Practice_T1.thisIndex","Practice_T1.ran","Words_t1","ans_t1","key_resp_5.keys","key_resp_5.rt","Formal_T1.thisRepN","Formal_T1.thisTrialN","Formal_T1.thisN","Formal_T1.thisIndex","Formal_T1.ran","key_resp_6.keys","key_resp_6.rt","key_resp_iso_reverse.keys","key_resp_iso_reverse.corr","key_resp_iso_reverse.rt","Practice_iso_Reverse.thisRepN","Practice_iso_Reverse.thisTrialN","Practice_iso_Reverse.thisN","Practice_iso_Reverse.thisIndex","Practice_iso_Reverse.ran","key_resp_7.keys","key_resp_7.rt","key_resp_t2_Practice.keys","key_resp_t2_Practice.corr","key_resp_t2_Practice.rt","Practice_t2_Reverse.thisRepN","Practice_t2_Reverse.thisTrialN","Practice_t2_Reverse.thisN","Practice_t2_Reverse.thisIndex","Practice_t2_Reverse.ran","Words_t2","ans_t2","key_resp_8.keys","key_resp_8.rt","key_resp_t2.keys","key_resp_t2.corr","key_resp_t2.rt","Formal_t2_reverse.thisRepN","Formal_t2_reverse.thisTrialN","Formal_t2_reverse.thisN","Formal_t2_reverse.thisIndex","Formal_t2_reverse.ran","key_instruct.keys","key_instruct.rt","Subject"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.6313,0,46,46,42,1,"凶狠","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.6001,0,47,47,48,1,"轻率","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5667,0,48,48,49,1,"下贱","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.7288,0,49,49,66,1,"他们","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.504,0,50,50,58,1,"他人","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5612,0,51,51,23,1,"公正","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5335,0,52,52,37,1,"傲慢","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4989,0,53,53,8,1,"他人","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.6328,0,54,54,4,1,"俺","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5397,0,55,55,56,1,"他们","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.594,0,56,56,33,1,"刻薄","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.8435,0,57,57,22,1,"无私","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5273,0,58,58,60,1,"我","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4998,0,59,59,31,1,"虚伪","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4329,0,60,60,50,1,"我","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5441,0,61,61,25,1,"细腻","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5331,0,62,62,74,1,"俺","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5608,0,63,63,79,1,"其他","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5675,0,64,64,30,1,"卑鄙","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.473,0,65,65,18,1,"勤奋","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4847,0,66,66,72,1,"我们","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5482,0,67,67,43,1,"自私","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.6479,0,68,68,40,1,"执拗","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5873,0,69,69,35,1,"消极","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4765,0,70,70,27,1,"热情","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5099,0,71,71,52,1,"我们","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5277,0,72,72,53,1,"自己","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5012,0,73,73,75,1,"他","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5336,0,74,74,14,1,"乐观","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5027,0,75,75,76,1,"他们","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5441,0,76,76,5,1,"他","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5605,0,77,77,47,1,"固执","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5604,0,78,78,20,1,"认真","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5607,0,79,79,59,1,"其他","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4552,NA,NA,NA,NA,NA,"诚实","e","space",7.644,0,0,0,15,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5122,NA,NA,NA,NA,NA,"他人","i","",NA,0,1,1,58,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.499,NA,NA,NA,NA,NA,"稳重","e","",NA,0,2,2,21,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4536,NA,NA,NA,NA,NA,"自己","e","",NA,0,3,3,73,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4426,NA,NA,NA,NA,NA,"我","e","",NA,0,4,4,50,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5006,NA,NA,NA,NA,NA,"他们","i","",NA,0,5,5,66,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4246,NA,NA,NA,NA,NA,"我的","e","",NA,0,6,6,1,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4869,NA,NA,NA,NA,NA,"活泼","e","",NA,0,7,7,28,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4394,NA,NA,NA,NA,NA,"聪明","e","",NA,0,8,8,12,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.6378,NA,NA,NA,NA,NA,"卑鄙","i","",NA,0,9,9,30,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4834,NA,NA,NA,NA,NA,"他","i","",NA,0,10,10,5,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4518,NA,NA,NA,NA,NA,"他","i","",NA,0,11,11,75,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5279,NA,NA,NA,NA,NA,"自私","i","",NA,0,12,12,43,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5904,NA,NA,NA,NA,NA,"执拗","i","",NA,0,13,13,40,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4668,NA,NA,NA,NA,NA,"正直","e","",NA,0,14,14,16,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-08-28_14h54.47.142","IAT(Formal)","2021.2.3","Win32",59.52380952,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5021,NA,NA,NA,NA,NA,"他的","i","",NA,0,15,15,57,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"36"
